Submission ID,What is your age?,How many cups of coffee do you typically drink per day?,Where do you typically drink coffee?,Where do you typically drink coffee? (At home),Where do you typically drink coffee? (At the office),Where do you typically drink coffee? (On the go),Where do you typically drink coffee? (At a cafe),Where do you typically drink coffee? (None of these),How do you brew coffee at home?,How do you brew coffee at home? (Pour over),How do you brew coffee at home? (French press),How do you brew coffee at home? (Espresso),How do you brew coffee at home? (Coffee brewing machine (e.g. Mr. Coffee)),How do you brew coffee at home? (Pod/capsule machine (e.g. Keurig/Nespresso)),How do you brew coffee at home? (Instant coffee),How do you brew coffee at home? (Bean-to-cup machine),How do you brew coffee at home? (Cold brew),How do you brew coffee at home? (Coffee extract (e.g. Cometeer)),How do you brew coffee at home? (Other),How else do you brew coffee at home?,"On the go, where do you typically purchase coffee?","On the go, where do you typically purchase coffee? (National chain (e.g. Starbucks, Dunkin))","On the go, where do you typically purchase coffee? (Local cafe)","On the go, where do you typically purchase coffee? (Drive-thru)","On the go, where do you typically purchase coffee? (Specialty coffee shop)","On the go, where do you typically purchase coffee? (Deli or supermarket)","On the go, where do you typically purchase coffee? (Other)",Where else do you purchase coffee?,What is your favorite coffee drink?,Please specify what your favorite coffee drink is,Do you usually add anything to your coffee?,Do you usually add anything to your coffee? (No - just black),"Do you usually add anything to your coffee? (Milk, dairy alternative, or coffee creamer)",Do you usually add anything to your coffee? (Sugar or sweetener),Do you usually add anything to your coffee? (Flavor syrup),Do you usually add anything to your coffee? (Other),What else do you add to your coffee?,What kind of dairy do you add?,What kind of dairy do you add? (Whole milk),What kind of dairy do you add? (Skim milk),What kind of dairy do you add? (Half and half),What kind of dairy do you add? (Coffee creamer),What kind of dairy do you add? (Flavored coffee creamer),What kind of dairy do you add? (Oat milk),What kind of dairy do you add? (Almond milk),What kind of dairy do you add? (Soy milk),What kind of dairy do you add? (Other),What kind of sugar or sweetener do you add?,What kind of sugar or sweetener do you add? (Granulated Sugar),"What kind of sugar or sweetener do you add? (Artificial Sweeteners (e.g., Splenda))",What kind of sugar or sweetener do you add? (Honey),What kind of sugar or sweetener do you add? (Maple Syrup),What kind of sugar or sweetener do you add? (Stevia),What kind of sugar or sweetener do you add? (Agave Nectar),What kind of sugar or sweetener do you add? (Brown Sugar),What kind of sugar or sweetener do you add? (Raw Sugar (Turbinado)),What kind of flavorings do you add?,What kind of flavorings do you add? (Vanilla Syrup),What kind of flavorings do you add? (Caramel Syrup),What kind of flavorings do you add? (Hazelnut Syrup),What kind of flavorings do you add? (Cinnamon (Ground or Stick)),What kind of flavorings do you add? (Peppermint Syrup),What kind of flavorings do you add? (Other),What other flavoring do you use?,"Before today's tasting, which of the following best described what kind of coffee you like?",How strong do you like your coffee?,What roast level of coffee do you prefer?,How much caffeine do you like in your coffee?,"Lastly, how would you rate your own coffee expertise?",Coffee A - Bitterness,Coffee A - Acidity,Coffee A - Personal Preference,Coffee A - Notes,Coffee B - Bitterness,Coffee B - Acidity,Coffee B - Personal Preference,Coffee B - Notes,Coffee C - Bitterness,Coffee C - Acidity,Coffee C - Personal Preference,Coffee C - Notes,Coffee D - Bitterness,Coffee D - Acidity,Coffee D - Personal Preference,Coffee D - Notes,"Between Coffee A, Coffee B, and Coffee C which did you prefer?","Between Coffee A and Coffee D, which did you prefer?","Lastly, what was your favorite overall coffee?",Do you work from home or in person?,"In total, much money do you typically spend on coffee in a month?",Why do you drink coffee?,Why do you drink coffee? (It tastes good),Why do you drink coffee? (I need the caffeine),Why do you drink coffee? (I need the ritual),Why do you drink coffee? (It makes me go to the bathroom),Why do you drink coffee? (Other),Other reason for drinking coffee,Do you like the taste of coffee?,Do you know where your coffee comes from?,What is the most you've ever paid for a cup of coffee?,What is the most you'd ever be willing to pay for a cup of coffee?,Do you feel like you’re getting good value for your money when you buy coffee at a cafe?,Approximately how much have you spent on coffee equipment in the past 5 years?,Do you feel like you’re getting good value for your money with regards to your coffee equipment?,Gender,Gender (please specify),Education Level,Ethnicity/Race,Ethnicity/Race (please specify),Employment Status,Number of Children,Political Affiliation
ldmlvl,25-34 years old,1,"at home, at a cafe",TRUE,FALSE,FALSE,TRUE,FALSE,"pour over, coffee brewing machine (e.g. mr. coffee), cold brew",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,latte,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fruity,somewhat light,light,full caffeine,6,1,1,4,light and easy to drink.,3,2,3,rich chocolate. black tea.,3,3,5,chocolate. rich. bold.,2,5,5,fruity. berries. easy to drink.,coffee c,coffee d,coffee b,i primarily work from home,$20-$40,"it tastes good, i need the ritual",TRUE,FALSE,TRUE,FALSE,FALSE,NA,yes,yes,$8-$10,$10-$15,yes,$300-$500,yes,female,NA,some college or associate's degree,hispanic/latino,NA,employed full-time,none,democrat
oavlqo,25-34 years old,2,at home,TRUE,FALSE,FALSE,FALSE,FALSE,"espresso, pour over, cold brew",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,floral,somewhat strong,light,half caff,8,2,2,4,NA,2,3,2,NA,4,1,5,NA,2,5,5,NA,coffee c,coffee d,coffee c,i primarily work from home,$20-$40,"it tastes good, i need the caffeine",TRUE,TRUE,FALSE,FALSE,FALSE,NA,yes,yes,$10-$15,$15-$20,no,"more than $1,000",yes,male,NA,bachelor's degree,white/caucasian,NA,employed full-time,none,democrat
plppnj,18-24 years old,less than 1,none of these,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bright,somewhat strong,light,full caffeine,7,2,4,4,"bright fruit, red, fresh",4,2,2,"dark sugars, dark chocolate, slightly vegetal when cool",5,2,1,"burnt, wood, heavy",2,4,5,"tropical fruits, fermenty, natural",coffee a,coffee d,coffee d,i primarily work in person,<$20,it tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,NA,yes,yes,$10-$15,more than $20,yes,$300-$500,yes,male,NA,master's degree,white/caucasian,NA,student,none,independent
ebxwpk,25-34 years old,2,"at home, at the office",TRUE,TRUE,FALSE,FALSE,FALSE,espresso,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,espresso,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bright,somewhat strong,light,full caffeine,6,2,4,4,a familiar fruit flavor but couldn't place it.  wasn't citrus and apple felt obvious after james mentioned it.,3,3,3,felt this one got lost between a and c.  just didn't stand out to me.,3,2,4,longest finish of first 3.  liked it the most as it cooled.,2,2,1,not for me.  hard to really find tasting notes as it just didn't agree with my palette.,coffee c,coffee a,coffee c,i primarily work in person,$20-$40,"it tastes good, i need the ritual, i need the caffeine",TRUE,TRUE,TRUE,FALSE,FALSE,NA,yes,yes,$4-$6,$6-$8,yes,$500-$1000,yes,male,NA,bachelor's degree,white/caucasian,NA,employed full-time,none,no affiliation
vz1oxj,18-24 years old,less than 1,at home,TRUE,FALSE,FALSE,FALSE,FALSE,pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,blended drink (e.g. frappuccino),NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sweet,somewhat strong,medium,full caffeine,1,2,4,2,NA,3,3,4,NA,4,3,5,NA,2,2,3,NA,coffee c,coffee d,coffee c,i primarily work in person,<$20,other,FALSE,FALSE,FALSE,FALSE,TRUE,i don't really drink coffee much,no,no,$4-$6,$8-$10,no,less than $20,yes,male,NA,some college or associate's degree,white/caucasian,NA,student,none,republican
zkq54r,25-34 years old,2,"at the office, at home",TRUE,TRUE,FALSE,FALSE,FALSE,"pour over, espresso, cold brew",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,juicy,somewhat strong,light,full caffeine,7,3,3,3,"chocolate, dark berry, tea-like body",4,1,2,"vegetal - leafy greens, medium body",4,2,2,"grain/cereal, medium body",3,4,4,"fruit - citrus, heavy body",coffee a,coffee d,coffee d,i primarily work in person,$40-$60,"it tastes good, i need the caffeine, i need the ritual, it makes me go to the bathroom",TRUE,TRUE,TRUE,TRUE,FALSE,NA,yes,yes,$8-$10,$10-$15,yes,$300-$500,yes,male,NA,bachelor's degree,white/caucasian,NA,employed full-time,none,democrat
albeyl,35-44 years old,2,"at home, at the office",TRUE,TRUE,FALSE,FALSE,FALSE,pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,regular drip coffee,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chocolatey,very strong,medium,full caffeine,6,3,4,2,NA,4,3,5,NA,3,2,4,NA,2,3,3,NA,coffee b,coffee d,coffee b,i do a mix of both,NA,it tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,NA,yes,yes,$4-$6,$8-$10,no,$500-$1000,yes,male,NA,master's degree,white/caucasian,NA,employed full-time,none,independent
ebxwyl,25-34 years old,1,at home,TRUE,FALSE,FALSE,FALSE,FALSE,"espresso, pour over",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,cortado,NA,"no - just black, milk, dairy alternative, or coffee creamer",TRUE,TRUE,FALSE,FALSE,FALSE,NA,whole milk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fruity,medium,light,full caffeine,7,1,4,5,fruity,3,1,3,"least acidic, dark, stable",4,3,2,balanced,2,2,4,"playful? special (high in body)
unique, but i wouldn't want it all the time",coffee a,coffee a,coffee a,i primarily work from home,$40-$60,"it tastes good, i need the caffeine",TRUE,TRUE,FALSE,FALSE,FALSE,NA,yes,yes,$6-$8,$10-$15,no,"more than $1,000",yes,male,NA,bachelor's degree,asian/pacific islander,NA,employed full-time,none,no affiliation
rlrm1r,35-44 years old,1,at home,TRUE,FALSE,FALSE,FALSE,FALSE,pod/capsule machine (e.g. keurig/nespresso),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,iced coffee,NA,"milk, dairy alternative, or coffee creamer, flavor syrup",FALSE,TRUE,FALSE,TRUE,FALSE,NA,half and half,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chocolatey,very strong,dark,full caffeine,2,3,4,1,"fruity, sour",2,2,4,"chocolatey, smooth",2,3,3,NA,3,5,1,"fruity, floral",coffee b,coffee a,coffee b,i primarily work from home,$40-$60,it tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,NA,yes,no,$6-$8,$8-$10,yes,$100-$300,yes,male,NA,bachelor's degree,white/caucasian,NA,unemployed,1,democrat
24xgzd,18-24 years old,2,"at home, at a cafe",TRUE,FALSE,FALSE,TRUE,FALSE,pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bright,somewhat strong,nordic,full caffeine,8,1,4,3,"citric acid, thin body, peanut, tomato",2,2,2,"medium body, milk chocolate, black cherry, walnut",3,1,1,"smoke, dark chocolate, hazelnut",1,3,4,"mandarin orange, juicy, slight funk/ferment, grapey sweetness, fruit punch",coffee a,coffee d,coffee d,i primarily work from home,$80-$100,"it tastes good, i need the ritual",TRUE,FALSE,TRUE,FALSE,FALSE,NA,yes,yes,$10-$15,more than $20,no,$500-$1000,yes,male,NA,bachelor's degree,asian/pacific islander,NA,unemployed,none,independent
vz1oyy,25-34 years old,less than 1,"at home, at a cafe",TRUE,FALSE,FALSE,TRUE,FALSE,pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,cappuccino,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fruity,somewhat light,light,full caffeine,3,1,2,2,"cranberry, strawberry",4,2,3,"apricot, citrus",3,3,4,"toasted nuts, citrus fruit",2,4,3,"fermented fruit, honey, apple",coffee c,coffee d,coffee c,i primarily work from home,$20-$40,it tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,NA,yes,yes,$6-$8,$6-$8,no,$50-$100,yes,male,NA,bachelor's degree,white/caucasian,NA,employed full-time,none,democrat
xebpdg,35-44 years old,1,"at the office, at home",TRUE,TRUE,FALSE,FALSE,FALSE,"pour over, other",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,aeropress,NA,NA,NA,NA,NA,NA,NA,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bright,somewhat strong,light,full caffeine,6,2,4,4,NA,3,2,3,NA,3,2,3,NA,1,5,4,NA,coffee a,coffee d,coffee d,i primarily work in person,$40-$60,"it tastes good, i need the caffeine, i need the ritual",TRUE,TRUE,TRUE,FALSE,FALSE,NA,yes,yes,$10-$15,$15-$20,yes,$300-$500,yes,male,NA,bachelor's degree,white/caucasian,NA,employed full-time,2,no affiliation
rlrmrn,45-54 years old,2,at home,TRUE,FALSE,FALSE,FALSE,FALSE,espresso,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,americano,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,full bodied,somewhat strong,medium,full caffeine,6,1,3,2,"simple, not complex, tangy aftertaste",3,2,4,"chocolate, medium, slight nutty taste",4,3,5,"deep, earthy, nutty, full bodied",4,2,1,"blueberry, fruity, maple syrup",coffee c,coffee a,coffee c,i primarily work from home,>$100,it tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,NA,yes,yes,$6-$8,$6-$8,yes,"more than $1,000",yes,male,NA,master's degree,white/caucasian,NA,employed full-time,none,no affiliation
6dqegk,45-54 years old,2,at home,TRUE,FALSE,FALSE,FALSE,FALSE,espresso,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,latte,NA,"milk, dairy alternative, or coffee creamer",FALSE,TRUE,FALSE,FALSE,FALSE,NA,whole milk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bright,very strong,medium,full caffeine,7,1,4,3,NA,3,4,3,NA,3,4,4,NA,2,3,3,NA,coffee c,coffee a,coffee c,i primarily work from home,$20-$40,"i need the ritual, it tastes good, i need the caffeine",TRUE,TRUE,TRUE,FALSE,FALSE,NA,yes,yes,$6-$8,$8-$10,yes,"more than $1,000",yes,male,NA,bachelor's degree,white/caucasian,NA,employed part-time,2,democrat
epb7yb,25-34 years old,1,at home,TRUE,FALSE,FALSE,FALSE,FALSE,"pour over, espresso",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,floral,somewhat strong,light,full caffeine,6,2,3,1,"fruity, tropical (banana, papaya)",4,2,4,"warm, cozy, baked goods",3,3,3,"thin, chocolate",5,3,2,"dirty, burnt, nutty",coffee b,coffee d,coffee b,i primarily work from home,$20-$40,"it tastes good, i need the caffeine, i need the ritual",TRUE,TRUE,TRUE,FALSE,FALSE,NA,yes,yes,$6-$8,$8-$10,yes,"more than $1,000",yes,female,NA,master's degree,white/caucasian,NA,employed full-time,none,democrat
7d9rea,55-64 years old,2,at home,TRUE,FALSE,FALSE,FALSE,FALSE,french press,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,latte,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nutty,medium,medium,full caffeine,4,4,4,3,NA,4,3,4,NA,3,2,4,NA,1,3,1,NA,coffee c,coffee a,coffee c,i primarily work from home,$40-$60,it tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,NA,yes,yes,$6-$8,$6-$8,no,$100-$300,yes,female,NA,bachelor's degree,white/caucasian,NA,homemaker,2,no affiliation
ylq5rx,25-34 years old,2,"on the go, at home, at the office",TRUE,TRUE,TRUE,FALSE,FALSE,pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,specialty coffee shop,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,juicy,somewhat strong,light,full caffeine,8,1,4,5,"maple syrup, brown sugar, raisin",2,2,2,"nutty, light acidity",3,2,2,"nutty, dark chocolate, a little funky",1,3,4,"jolly rancher, grape jelly",coffee a,coffee a,coffee a,i primarily work in person,$20-$40,"it tastes good, i need the ritual, i need the caffeine",TRUE,TRUE,TRUE,FALSE,FALSE,NA,yes,yes,$8-$10,more than $20,no,$300-$500,yes,male,NA,master's degree,white/caucasian,NA,student,none,no affiliation
madpgk,55-64 years old,1,at home,TRUE,FALSE,FALSE,FALSE,FALSE,espresso,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,espresso,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bright,somewhat strong,medium,full caffeine,6,2,5,5,NA,5,2,4,NA,2,2,3,NA,2,4,4,NA,coffee a,coffee a,coffee a,i primarily work in person,$20-$40,i need the caffeine,FALSE,TRUE,FALSE,FALSE,FALSE,NA,yes,yes,$10-$15,$10-$15,yes,$500-$1000,yes,male,NA,master's degree,white/caucasian,NA,employed full-time,none,democrat
g5n6vj,35-44 years old,1,"at home, at a cafe",TRUE,FALSE,FALSE,TRUE,FALSE,"pour over, french press, espresso, cold brew",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,espresso,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fruity,very strong,medium,full caffeine,7,2,3,4,"cherries, oak",1,2,3,"nuts, mint",2,1,3,"chocolate, oats",1,4,5,"stone fruit, lemon",coffee a,coffee d,coffee d,i primarily work from home,$40-$60,"it tastes good, i need the ritual",TRUE,FALSE,TRUE,FALSE,FALSE,NA,yes,yes,$8-$10,$8-$10,yes,"more than $1,000",yes,male,NA,bachelor's degree,white/caucasian,NA,employed full-time,2,democrat
0ejrlb,35-44 years old,3,"at home, at the office",TRUE,TRUE,FALSE,FALSE,FALSE,pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,regular drip coffee,NA,"milk, dairy alternative, or coffee creamer",FALSE,TRUE,FALSE,FALSE,FALSE,NA,skim milk,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,full bodied,medium,light,half caff,6,4,4,2,fruity but weirdly bitter,5,3,1,dry finish and dark chocolate but far too bitter for me,2,2,5,well balanced darker roast that would be my daily coffee with breakfast,3,3,1,fermentative notes that remind me of wine but not in a good way.,coffee c,coffee a,coffee c,i primarily work in person,$20-$40,"it tastes good, i need the caffeine, i need the ritual",TRUE,TRUE,TRUE,FALSE,FALSE,NA,yes,yes,$6-$8,$10-$15,no,$500-$1000,yes,male,NA,doctorate or professional degree,white/caucasian,NA,employed full-time,none,no affiliation
9djjpq,25-34 years old,2,"at home, at the office, at a cafe",TRUE,TRUE,FALSE,TRUE,FALSE,"pour over, espresso, coffee brewing machine (e.g. mr. coffee)",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,regular drip coffee,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fruity,medium,light,full caffeine,8,2,4,4,"oily, apple",5,1,1,"oak, smokey",4,2,2,"chocolate, not very distinguishable",2,5,5,fermented sour berries,coffee a,coffee d,coffee d,i primarily work in person,$60-$80,"it tastes good, i need the caffeine, i need the ritual, it makes me go to the bathroom",TRUE,TRUE,TRUE,TRUE,FALSE,NA,yes,yes,$6-$8,$8-$10,yes,"more than $1,000",yes,male,NA,bachelor's degree,white/caucasian,NA,student,none,democrat
albend,18-24 years old,1,at home,TRUE,FALSE,FALSE,FALSE,FALSE,"pour over, espresso, other",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,moka pot,NA,NA,NA,NA,NA,NA,NA,NA,latte,NA,"milk, dairy alternative, or coffee creamer",FALSE,TRUE,FALSE,FALSE,FALSE,NA,"whole milk, skim milk",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fruity,somewhat light,light,full caffeine,6,2,4,3,NA,3,2,2,NA,4,3,2,NA,1,2,5,NA,coffee a,coffee d,coffee d,i primarily work from home,$20-$40,"it tastes good, i need the ritual",TRUE,FALSE,TRUE,FALSE,FALSE,NA,yes,yes,$6-$8,$8-$10,no,"more than $1,000",yes,male,NA,bachelor's degree,white/caucasian,NA,employed full-time,none,no affiliation
oabmkm,25-34 years old,2,at home,TRUE,FALSE,FALSE,FALSE,FALSE,"espresso, pour over, cold brew",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,espresso,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fruity,very strong,light,full caffeine,5,1,3,4,"clear, floral, sweet",4,2,2,"dark chocolate, blackcurrant, light",2,3,3,"floral, chocolaty, fullmouth",1,4,5,"fruity, berries, mouthfeel",coffee a,coffee d,coffee d,i do a mix of both,$80-$100,"it tastes good, i need the ritual",TRUE,FALSE,TRUE,FALSE,FALSE,NA,yes,yes,$15-$20,more than $20,yes,"more than $1,000",yes,female,NA,master's degree,white/caucasian,NA,student,none,democrat
zkq5dk,55-64 years old,2,at home,TRUE,FALSE,FALSE,FALSE,FALSE,espresso,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,espresso,NA,other,FALSE,FALSE,FALSE,FALSE,TRUE,cinnamon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bold,medium,medium,full caffeine,1,4,3,3,NA,1,3,5,bold,1,4,2,full,5,5,1,"cherry, fruity",coffee b,coffee a,coffee b,i primarily work from home,<$20,it tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,NA,yes,no,$4-$6,$8-$10,no,"more than $1,000",yes,female,NA,doctorate or professional degree,white/caucasian,NA,employed part-time,2,no affiliation
